Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:25 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:26 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-3.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-3.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-2.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-4.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-8.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-8.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-3.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-4.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-4.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-4.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-4.800000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-4.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-4.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.800000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-5.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.800000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.800000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-7.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:28 2021,-6.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-6.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-6.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-4.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-4.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-4.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-3.800000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-3.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-3.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-8.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-8.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-8.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-7.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-7.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-7.000000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-6.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-6.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-6.100000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.900000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.800000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.800000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.700000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.600000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.500000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.200000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.400000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
Thu Jun 10 14:02:29 2021,-5.300000,
Time,AirwayPressure,
